제목,빈도_1등,빈도_2등,빈도_3등,빈도_4등,빈도_5등,빈도_6등,빈도_7등,빈도_8등,빈도_9등,빈도_10등,1990_0,1990_1,1990_2,1990_3,1990_4,1990_5,1990_6,1990_7,1990_8,1990_9,2000_0,2000_1,2000_2,2000_3,2000_4,2000_5,2000_6,2000_7,2000_8,2000_9,2010_0,2010_1,2010_2,2010_3,2010_4,2010_5,2010_6,2010_7,2010_8,2010_9,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29
발작 (發作),5,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.3866147269369401,0.0,0.28771861927472464,0.0,0.0,0.221540918398443,0.0,0.0,0.0,0.8477421014160471,0.0,0.0,0.17126772586769592,0.0,0.09872147844233305,0.0,0.0,0.0,0.4770802738250261,0.8563386293384796,0.0,0.0,0.0,0.15255618473376317,0.0,0.10117864497728961,0.0,0.0,0.4524387888271729,0.8728050381755587,-0.210589894934476,-0.27386681891037423,0.31198807335594325,0.07537877380630924,-0.3590401353911289,-0.22969052115979705,0.3024506629851547,0.32316297799963684,-0.4033910382123103,-0.2049875770813053,0.2494669738180429,0.043912584161995095,0.26699919206569495,0.013613428723844655,-0.22021054825519473,-0.13506112414077648,0.4174584340421682,0.4899560662474736,-0.4364709154639429,-0.2611580029654416,0.2666122974122612,-0.11262383545269665,-0.029935190108270178,0.09481119358566255,0.0018548169670608437,-0.19024666431314738,0.13120427818344996,0.5196745052427343,-0.4325833701759179,-0.24605742342842435
내가 당신을 사랑하는 이유,2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723167179646317,0.0,0.0,0.3401509042834504,0.4857240719471592,0.0,0.35411681480637597,0.0,0.0,0.3371419412881945,0.5931209184062212,0.0,0.29780322608133486,0.42056938419468604,0.36863021885286745,0.0,0.0,0.0,0.36481403609993845,0.35268445231729606,0.0,0.6370411303046046,0.0,0.2899994680990101,0.4175916420656748,0.28555904638967516,0.0,0.0,0.36023025330763736,-0.2808950371656786,-0.22742421480224412,0.36824924112092156,0.04429987110197544,-0.38889492013875177,-0.29205277072375313,0.2523898012716981,0.1777094682021176,-0.41762926117380095,-0.18096271302030587,0.2588175160700784,0.06510393446420921,0.271324519221397,-0.06084565354839844,-0.3434940280502333,0.0032167297075776495,0.3935971345505951,0.37281632397104714,-0.4572664969984223,-0.23641527560813463,0.20705809687565574,-0.14386977738536455,-0.13090992922730305,0.09533479508450803,-0.030630336595041788,-0.13994686706539464,0.1607278357972117,0.5637751049855176,-0.3970498033662272,-0.23484664636198432
평화의 날,12,12.0,6.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5736253735212054,0.8191177759349736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06124877151604149,0.08649791494249058,0.0,0.0,0.9943674867464128,0.0,0.0,0.0,0.0,0.0,0.0,0.07564385745017727,0.10892517442141188,0.0,0.991167651412879,0.0,0.0,-0.21840971371156487,-0.17642538020120493,0.3638508286060326,-0.009800972145258274,-0.28291731368285905,-0.1844096041024497,0.32409810256311766,0.18020970162574884,-0.33258379471552524,-0.22626999878174495,0.2738211664182211,0.005419032011781412,0.3346396147666267,-0.11692227095375406,-0.27651046718833894,-0.08128296346243086,0.337223306734273,0.4592473936151091,-0.36678730858988884,-0.11173860503444621,0.26846445648281264,-0.20779667692555395,-0.17192706341941072,-0.007507109636594035,-0.1497688901459981,-0.17630643212046246,0.2607556032955607,0.4569770388227371,-0.432800152442796,-0.32098776579121824
...사랑했잖아...,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.5446096246910259,0.0,0.0,0.8386896665000111,0.0,0.0,0.0,0.0,0.46258117085223305,0.0,0.2502745628705134,0.0,0.28852458614616283,0.0,0.0,0.2764030668460411,0.0,0.7508236886115403,0.4939533657401389,0.0,0.0,0.22046131871257202,0.0,0.2924296715491698,0.0,0.22174766018082057,0.0,0.7567824930767613,-0.19034670051639038,-0.2056424499892477,0.30594345966854425,0.021979400762982333,-0.34868630900311826,-0.2659767546426894,0.30229906429216935,0.2855300143931874,-0.3462487269417077,-0.17092111830620457,0.27887645698805796,-0.0011187614656944843,0.2692691577779157,-0.041702571686847247,-0.2415022573489418,-0.1402762335127414,0.4063988455450475,0.47260394203129097,-0.40339087404366303,-0.23767347739481215,0.2653350262110358,-0.19790154186063516,-0.03292370157458806,0.011497197450319333,-0.07635959243895347,-0.14637238722044363,0.1969739121190314,0.5609081042652477,-0.3946197067531618,-0.27687581085144725
사랑하길 정말 잘했어요,5,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.7583898815031386,0.32350960064485146,0.0,0.0,0.0,0.543222939874249,0.0,0.15841453064236966,0.0,0.0,0.0,0.406826950890111,0.0,0.0,0.7211807698058298,0.2528467691627673,0.0,0.0,0.0,0.5004584304571921,0.0,0.0,0.4399857105479056,0.0,0.0,0.7210458893968079,0.19722729656257393,0.0,0.0,0.4976010383713436,-0.20244377072326689,-0.1965828885446594,0.3602158295065917,0.08054601378513104,-0.30371210863343395,-0.2691195316499833,0.42077902642389137,0.23962741149495345,-0.43403883035661595,-0.20876548460901084,0.3039745974984735,-0.0026988699513950825,0.1656632728009212,-0.00712343951160408,-0.32113291616692685,-0.09924957024479153,0.4042979740811691,0.56958860779802,-0.4811711199957915,-0.18926437836930607,0.27084363877980244,-0.07099182883070575,-0.051922953381871036,0.07131941827258678,-0.009827676560786185,-0.1895354177445324,0.13388744410541323,0.44244304583454974,-0.5068544359604894,-0.24163358556953343
너를 원해,20,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6034872078868951,0.0,0.43299703979943877,0.0,0.0,0.6695645999019084,0.0,0.6220240198365029,0.0,0.0,0.0,0.38797347191122317,0.0,0.6801196246540672,0.0,0.0,0.0,0.8605080111830549,0.0,0.0,0.0,0.0,0.5094369074672382,0.0,0.0,0.0,0.0,-0.37813380033169924,-0.4865586940199137,0.2991476029647808,0.061545741577681744,-0.43190475598369776,-0.22490415816244327,0.48427484125683185,0.2478673416631002,-0.29444699408976654,-0.13337709147017449,0.27914728390935223,0.12432125341147185,0.31410469265752716,-0.3273056904246148,-0.1583984207925632,0.12696142096170468,0.49615835461177327,0.2984074577689171,-0.46925525635873017,-0.23309165368738927,0.2518832679347772,-0.0018200168091999857,-0.17870506903058606,-0.02475114571616838,0.1766537021330901,-0.1862787499631706,0.23858305365827523,0.5221881282956977,-0.18530647145755785,-0.16769800549985742
Hug,3,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.8157765672768034,0.0,0.0,0.3140705498622361,0.0,0.0,0.4856627245232106,0.0,0.0,0.0,0.7934705002327043,0.0,0.22868459450399295,0.0,0.40088534871222475,0.0,0.0,0.39673525011635213,0.0,0.0,0.0,0.8341192661025244,0.0,0.2766031978349111,0.0,0.0,0.0,0.47721663934117725,-0.1685735899902908,-0.1821234222612719,0.3944187761291361,0.03262877604687837,-0.2856381720057063,-0.2320952404971554,0.30047949834434845,0.26832340544423283,-0.343122243310443,-0.18585922954162695,0.2892213764934064,0.08941132518434167,0.3564425581551866,-0.0030060841787933135,-0.23202615680256441,-0.10245119529400966,0.3619284688759206,0.46834940381292534,-0.39738638913119906,-0.1455534764551627,0.2818438267585502,-0.16262343772617516,-0.12584719697791916,0.07670266948833214,-0.06936471009845915,-0.18130131591973242,0.1515145137760121,0.5132019251459904,-0.3956411500989612,-0.2646951079594472
기억상실,4,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.41694188230347723,0.5335700216705187,0.0,0.16649616213442955,0.0,0.7167576485467463,0.0,0.0,0.0,0.0,0.0,0.5762784116864224,0.0,0.0,0.8172534443024233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064714034810382,0.0,0.0,0.7951052991646702,0.0,0.0,0.0,0.0,-0.24032935008461423,-0.264733101483904,0.3380761163841401,0.0983980892523497,-0.31558441279941246,-0.2663178144633269,0.3714227835420801,0.17489006142562427,-0.39431463122493077,-0.21210676084170824,0.22828205823585265,0.09059320740491503,0.13488667643777713,-0.13460175901995736,-0.3685949865568179,-0.07927559286809895,0.45741442867609505,0.42488165913509723,-0.4847657109195946,-0.20971350100267083,0.28485984292601335,-0.08021022590706829,-0.0215927999062628,0.05014914365000084,-0.01780232026128239,-0.19193183132564695,0.11644782227690981,0.5166959177640056,-0.3851576838485834,-0.18678309211210042
죄와벌,5,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.1921991652671225,0.0,0.8274077911674752,0.0,0.0,0.0,0.527689139537646,0.13689237729690137,0.0,0.0,0.0,0.5123012218597593,0.0,0.0,0.0,0.4126234923107739,0.740641471099385,0.14632176272768502,0.0,0.0,0.0,0.0,0.5197513933426219,0.0,0.0,0.3873605458740067,0.7472618271870026,-0.21572885219939053,-0.2409581721915553,0.3711781671348338,0.057502042564253016,-0.394768863885353,-0.26132298419252037,0.17864400949329137,0.3234954650669048,-0.29714050486218185,-0.23505936451256276,0.38381563319514195,0.03725577423659464,0.2033830292445297,-0.08765693468352159,-0.24680453548207879,-0.06697267963318154,0.462595381141485,0.4859596825127179,-0.5278341810218989,-0.2924081638765832,0.250810429166692,-0.039288286794908346,-0.12192454247851855,0.07185858925804496,0.12893168916925787,-0.1538425380984942,0.20204917009299,0.46118537031579765,-0.4914571216000089,-0.19979019082772234
겁쟁이,4,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5727538645899497,0.0,0.0,0.0,0.6323588294470678,0.5216083985305564,0.5009232529654778,0.0,0.0,0.4424740516777095,0.0,0.0,0.5477083262426486,0.0,0.5032973252411264,0.0,0.6382493967021616,0.0,0.0,0.0,0.52480903068452,0.0,0.0,0.0,0.5632168222996372,0.0,-0.22698065413980284,-0.2793170014901139,0.38708731311016553,0.030319235191863275,-0.3065496647347496,-0.21613938967201196,0.30061043163535195,0.2241068791911424,-0.38590265826265563,-0.18845522496849298,0.2648757390033837,0.061694813505395546,0.20913610118223686,-0.0944755224567603,-0.30355230288875995,-0.0781300319619825,0.45915238789030327,0.4315733820826651,-0.43640678064358013,-0.24888559544859368,0.23316203851566136,-0.14076582436388899,-0.07235912886387277,-0.0022005464704315586,-0.038771292815968465,-0.12652791393093904,0.17411263448090475,0.5515296059512647,-0.42516644548724847,-0.14361221331093355
사랑했나봐,7,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.28319991757657503,0.0,0.0,0.4523575241018025,0.7955156428107164,0.16228137589934913,0.0,0.23662226047600687,0.0,0.0,0.5090636172055277,0.0,0.0,0.7869130049025428,0.15875848254447442,0.27830449083772457,0.0,0.0,0.0,0.1377116950465914,0.5433398548426106,0.0,0.0,0.0,0.7818447021568363,0.16083370041736597,0.2199637803636055,0.0,0.0,0.13874119787253933,-0.24058445234892561,-0.22324668440748663,0.3332844243165763,-0.009843233753653133,-0.3773669590351774,-0.26771542832584067,0.3304843549780986,0.246324593482046,-0.28861132079327945,-0.18163404934217825,0.28757248082033854,0.046240904163021374,0.20726212533190846,-0.11077186251778211,-0.3653658837566207,-0.011413500630570686,0.4715271300691016,0.4661119642242899,-0.5031464880756924,-0.26174132246524096,0.2679251094129594,-0.08822605201481458,-0.0957772897227722,0.04110498449025566,-0.020432048161370297,-0.1646127210354761,0.16828369221184403,0.5390347934958032,-0.496291177593829,-0.10814491004737861
살다가,12,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.6055372521163034,0.2583066037477391,0.0,0.0,0.0,0.0,0.7527299215254731,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32617938967668414,-0.27174706854976904,0.3162888028404206,0.13007445561771208,-0.27629520238623917,-0.0398745416289466,0.3587762035606588,0.0687460119350471,-0.4664525604273519,-0.16753078812462652,0.38506215054971665,-0.011637169903138768,0.2323678171214385,-0.17659527726439583,-0.2693963422635013,0.12101187241765168,0.46503017632625043,0.51987254479502,-0.42498811624116367,-0.11356880676606272,0.18554625851221573,-0.24778241941179985,-0.06699990415070047,0.17921639226663572,-0.21306746119621378,-0.0734014800335798,0.228632085924793,0.5535626065376031,-0.3129846384494096,-0.006573810934638366
광(狂),5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3289487445961721,0.5612842660084593,0.0,0.0,0.2640072116328966,0.0,0.4089088851931145,0.0,0.5829634739637591,0.0,0.0,0.5979138312195063,0.0,0.3002097250831881,0.0,0.0,0.7432181183218615,0.0,0.0,0.0,0.0,0.0,0.9101320417624106,0.0,0.4143183154983444,0.0,0.0,0.0,0.0,0.0,-0.19264269700746925,-0.2252387555227393,0.31653913607199985,0.0870192392418782,-0.34581869438527124,-0.35734750281664585,0.36667238802663865,0.19554174002555627,-0.5438373927913961,-0.25661782015647205,0.2161184200603101,-0.023476461679531477,0.2215661857691076,-0.10340001616656544,-0.36243934290749685,-0.07721089441624898,0.38297253923254115,0.4485671418526816,-0.43495787408143755,-0.1819602803933242,0.19748226979688283,-0.06709699001577166,-0.10842054595963822,0.06917549303126713,0.0015834257439044969,-0.2096091773035744,0.1091988727982555,0.5984405101616941,-0.35942162238135344,-0.24030688274947423
세글자 (드라마 '루루공주' 김정은 메인 테마),11,9.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.5877878703292946,0.1281815631586072,0.0,0.0,0.0,0.6423260832580449,0.0,0.45786807094788695,0.12589256821912997,0.3693579925198722,0.649797384766189,0.19983716576775823,0.0,0.0,0.0,0.6057827621390516,0.0,0.18555426264519523,0.0,0.4634168401023474,0.0,0.8370530248251318,0.20683225334337388,0.0,0.0,0.0,0.0,0.20446878714746403,0.0,-0.22364089368757875,-0.2109672248024832,0.3723996323053584,0.12842970757999203,-0.32087728732801746,-0.2804073604670438,0.3066078917320931,0.1452387392916011,-0.49241637330163607,-0.2272208341616065,0.271072193980217,0.082056842872275,0.2304938270399968,0.023933142217609917,-0.24762673513455824,-0.018026639718675252,0.43128754130677516,0.4593277912699815,-0.42878662559457803,-0.27064119275433546,0.26044775801851894,-0.1343542350597228,-0.053807018228778335,-0.00018820049255296136,-0.01053637428364406,-0.2088736477618416,0.18080456028974642,0.5824781443585049,-0.36803897397846663,-0.23207945768354518
제자리 걸음,7,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.40759336440765437,0.0,0.0,0.0,0.8212951896775275,0.0,0.3991764781439446,0.0,0.0,0.0,0.3760826284822434,0.0,0.0,0.8000164952474401,0.46747776833330745,0.0,0.0,0.0,0.0,0.0,0.0,0.41992083987747925,0.0,0.0,0.8257964425853634,0.3764660989384713,0.0,0.0,0.0,-0.16763116820324545,-0.2969608899438754,0.4283175040867978,-0.011718769640927868,-0.33437827435721246,-0.21019657788565382,0.35173366699434283,0.22549606169507438,-0.4461123713159135,-0.2067183389611143,0.2635471191357023,0.012136968004662256,0.19284259035651172,0.041866612749540115,-0.28402334722756806,-0.15801014089291648,0.4411277574550435,0.41012577150416163,-0.43458777799138,-0.2821006207294496,0.20498500095813402,-0.17037023475027777,0.002465200053328382,-0.02295388449316046,-0.05860608610860903,-0.23231175258323283,0.21716386800731666,0.5663968901083406,-0.4045026050859763,-0.28160155900487943
가시,4,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8745643823736545,0.0,0.0,0.0,0.1754766569084831,0.3758621625811003,0.0,0.0,0.1937380438932096,0.15980703692860926,0.0,0.0,0.0,0.3468233341384787,0.7346962521980717,0.0,0.4293088535307902,0.0,0.3944982892019368,0.0,0.0,0.0,0.0,0.0,0.3829996856848387,0.8272642810563574,0.0,0.0,0.41102925693145365,0.0,-0.1666359523141926,-0.25688922137699344,0.30842824976213956,0.05977073267779567,-0.29737302044575864,-0.22080465013330633,0.40628014599735085,0.24726732398637316,-0.4575933069519868,-0.23157820054753261,0.2996711767532609,-0.046798386398454156,0.19500025388869371,-0.08409877031279558,-0.32397198121656073,-0.1267291817136786,0.43073779276826163,0.5206833492795174,-0.5130357437513091,-0.10162447650324215,0.2892148276621645,-0.06544118598103524,-0.10387042542411522,0.11778196580708027,-0.10182500183582306,-0.07155463363636624,0.1607303245162422,0.3811464131555774,-0.4915724799206311,-0.24043556241826577
I Love U Oh Thank U (Feat. 김태우 Of God),8,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5181447481954815,0.7398933055365969,0.0,0.0,0.4290500161281537,0.0,0.0,0.0,0.0,0.5018417115455525,0.7087205278638471,0.0,0.46589661500009166,0.16973642528602037,0.0,0.0,0.0,0.0,0.0,0.0,0.5636112600459405,0.8115854594910262,0.0,0.15385509251294555,0.0,0.0,-0.21358557006503648,-0.2329979700177676,0.39411237294847284,0.08854466972778395,-0.2956288974435007,-0.22022412444106104,0.26489809565680966,0.2413627990489329,-0.35998130630536895,-0.18075261575646395,0.3007921413137987,0.08942337597466431,0.2786592899202025,-0.0758585488262445,-0.29758117043463955,-0.12105446820535085,0.3803279735369912,0.4354843260060836,-0.45606216911501923,-0.24018643139807166,0.27809144822510995,-0.05732805119530236,-0.16554841208217325,0.10967767398065166,-0.018642685786505676,-0.13794205923010286,0.13601297486558964,0.47294450385300335,-0.43067148149354156,-0.2527410881272209
둘이서 (CF - 빙그레 '바나나맛 우유'),14,8.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5858905393625667,0.0,0.0,0.0,0.7308720546713997,0.0,0.0,0.3500832980675414,0.0,0.0,0.5878957739925745,0.3165157008953874,0.0,0.0,0.0,0.6960906839300168,0.0,0.2639206883785637,0.0,0.0,-0.16734757681687673,-0.28676595630745094,0.5846091799934705,0.0074763756866256395,-0.14353656743963558,-0.22906833170219518,0.19793998797734577,0.37414730168646204,-0.2913874783118566,-0.14636133283376693,0.2735882490873337,0.10374737238511443,0.16970999178787072,-0.1406911935346822,-0.4193210045993328,-0.20682997393111388,0.45680020316814385,0.3848703238368034,-0.36249113593871396,-0.05432078128059705,0.23620009121795496,-0.2404004985652864,-0.2448228087524573,0.15652427289634943,0.05164236557825158,0.014244247668733199,0.1169889692341288,0.4581568404038747,-0.5696882221180325,-0.18467225252340239
너에게 전하는 아홉가지 바램,4,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3886925497803392,0.33161247168497776,0.0,0.0,0.0,0.44546313657117514,0.0,0.6495292127642504,0.3444207689589321,0.0,0.0,0.28571522888925616,0.0,0.0,0.4051891415055438,0.7102987878967978,0.3551493939483989,0.0,0.0,0.35147276918302667,0.0,0.0,0.37234648366617346,0.0,0.0,0.48815931070946555,0.6676297761271425,0.0,0.0,0.4211045778634058,-0.3063777807369452,-0.19538086704021201,0.2759783737993705,0.056226743094691445,-0.3020309032786877,-0.27640953847984656,0.37725509820642683,0.30401153886400234,-0.39224410092953693,-0.20169141273432917,0.17574364913268647,0.031103288519854118,0.21972138321864496,-0.041140453701992645,-0.3353054666498659,-0.09733887592655256,0.3700869828227634,0.4572506298849342,-0.4474473224115481,-0.18644720777536,0.26541759684327304,-0.11562732790827478,-0.06558273724171358,0.0841739356107668,-0.05451633784078369,-0.14890243585537608,0.10613272297238811,0.5297647053461283,-0.39202188020102136,-0.2780396942510654
Smile Again,5,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9910977005995074,0.0,0.0,0.0,0.13313657599010506,0.0,0.0,0.0,0.0,0.0,0.8900817405993975,0.0,0.0,0.12622759302865835,0.0,0.0,0.0,0.0,0.4379738460339136,0.0,0.0,0.9046773038560605,0.0,0.0,0.11860637025937694,0.0,0.0,0.0,0.4092572599498082,-0.14426059310150507,-0.2560455877292942,0.3166459142486309,0.12692393963788073,-0.28721640579361507,-0.3607521057128906,0.29168527626565527,0.2112305547202845,-0.4316288089522949,-0.23958934943836468,0.23209111399662036,0.03316065853789121,0.1804350100375794,-0.07591260219975324,-0.38573846785904287,-0.06159519436922702,0.4611248346327057,0.4369621155681191,-0.453159582565774,-0.24261661371277585,0.15288949078255956,-0.15972683818468436,-0.06866351653217942,0.09880442415865567,-0.03413249862989268,-0.21130222360511403,0.11015359459925893,0.6543898558305515,-0.40962797098353015,-0.20026584822239335
사랑은...하나다,5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.49534932511973,0.14403076122873312,0.0,0.7766462380942998,0.3327074264502786,0.0,0.0,0.0,0.14145874014038293,0.3273739330290783,0.43195232639673703,0.17712214233256396,0.7229374445261896,0.3062881754403357,0.0,0.0,0.0,0.16446274341606376,0.17712214233256396,0.342912069273054,0.0,0.4645422220262789,0.15304855121518837,0.7049099913571645,0.30451558004117285,0.0,0.0,0.1512996698328947,0.17512439344128752,-0.2443999703235688,-0.26503573924722806,0.3371302880753409,-0.006345108249814997,-0.3658348432492832,-0.27225458428745725,0.36527621422067913,0.22298360021758667,-0.41699253103341644,-0.2157702776013126,0.2366362023823173,0.04636883037528605,0.172817464668671,-0.07063349601845453,-0.33527653441193817,-0.10569146153530184,0.39341748328420373,0.4024027584146866,-0.47198282912189904,-0.25649341306662266,0.21054723102297687,-0.10514766275292446,-0.06138951461237501,0.022910250307792063,0.002555262517925142,-0.1998834163934307,0.1389940000519576,0.5604793947963962,-0.3797587868724753,-0.2088853313167855
